photonEnergy	Refl_sample	Phase_Sample	Refl_Monochromator	Phase_Monochromator	ReflSample_cc_ReflMono2	
8.3	5.11844172893e-05	0.193515746868	9.13787548497e-05	0.286596460364	4.82420193106e-05	
8.32	5.09339971403e-05	0.193509007028	9.09245579015e-05	0.286577576593	4.80127728575e-05	
8.34	5.06854103318e-05	0.193502300355	9.04737390318e-05	0.286558787191	4.77851513347e-05	
8.36	5.04386390111e-05	0.193495626606	9.00262648233e-05	0.286540091452	4.75591389734e-05	
8.38	5.0193665542e-05	0.193488985539	8.95821022707e-05	0.286521488677	4.73347201545e-05	
8.4	4.99504725021e-05	0.193482376914	8.91412187756e-05	0.286502978175	4.71118794031e-05	
8.42	4.97090426791e-05	0.193475800494	8.87035821385e-05	0.28648455926	4.68906013812e-05	
8.44	4.9469359069e-05	0.193469256044	8.82691605552e-05	0.286466231255	4.66708708813e-05	
8.46	4.92314048716e-05	0.193462743331	8.78379226094e-05	0.286447993488	4.6452672819e-05	
8.48	4.89951634883e-05	0.193456262126	8.74098372681e-05	0.286429845295	4.62359922247e-05	
8.5	4.87606185196e-05	0.193449812199	8.69848738749e-05	0.286411786015	4.60208142349e-05	
8.52	4.85277537618e-05	0.193443393326	8.65630021458e-05	0.286393815	4.58071240823e-05	
8.54	4.82965532035e-05	0.193437005282	8.61441921626e-05	0.286375931601	4.55949070858e-05	
8.56	4.80670010244e-05	0.193430647847	8.57284143682e-05	0.286358135181	4.53841486381e-05	
8.58	4.78390815914e-05	0.1934243208	8.5315639562e-05	0.286340425106	4.5174834193e-05	
8.6	4.7612779456e-05	0.193418023924	8.49058388929e-05	0.286322800748	4.49669492507e-05	
8.62	4.73880793528e-05	0.193411757003	8.44989838567e-05	0.286305261489	4.47604793411e-05	
8.64	4.71649661951e-05	0.193405519825	8.40950462887e-05	0.286287806712	4.45554100057e-05	
8.66	4.69434250742e-05	0.193399312178	8.36939983611e-05	0.286270435808	4.4351726776e-05	
8.68	4.67234412557e-05	0.193393133854	8.32958125764e-05	0.286253148174	4.41494151494e-05	
8.7	4.65050001772e-05	0.193386984644	8.29004617635e-05	0.286235943214	4.3948460562e-05	
8.72	4.62880874467e-05	0.193380864343	8.25079190733e-05	0.286218820334	4.37488483565e-05	
8.74	4.60726888392e-05	0.193374772749	8.21181579736e-05	0.28620177895	4.35505637453e-05	
8.76	4.58587902947e-05	0.193368709658	8.17311522446e-05	0.286184818481	4.3353591768e-05	
8.78	4.56463779167e-05	0.193362674873	8.13468759751e-05	0.286167938351	4.31579172415e-05	
8.8	4.54354379685e-05	0.193356668195	8.09653035577e-05	0.286151137992	4.29635247016e-05	
8.82	4.52259568723e-05	0.193350689428	8.05864096847e-05	0.286134416839	4.27703983341e-05	
8.84	4.50179212063e-05	0.193344738379	8.02101693432e-05	0.286117774333	4.25785218937e-05	
8.86	4.48113177023e-05	0.193338814854	7.98365578124e-05	0.28610120992	4.23878786075e-05	
8.88	4.46061332443e-05	0.193332918664	7.94655506582e-05	0.286084723053	4.21984510599e-05	
8.9	4.44023548666e-05	0.193327049619	7.90971237302e-05	0.286068313188	4.20102210544e-05	
8.92	4.41999697503e-05	0.193321207532	7.87312531566e-05	0.286051979786	4.1823169448e-05	
8.94	4.39989652229e-05	0.193315392219	7.83679153416e-05	0.286035722315	4.16372759499e-05	
8.96	4.37993287559e-05	0.193309603495	7.80070869609e-05	0.286019540246	4.14525188773e-05	
8.98	4.36010479616e-05	0.193303841179	7.76487449582e-05	0.286003433055	4.12688748566e-05	
9.0	4.3404110593e-05	0.19329810509	7.72928665409e-05	0.285987400225	4.10863184566e-05	
9.02	4.32085045409e-05	0.19329239505	7.69394291778e-05	0.285971441241	4.09048217342e-05	
9.04	4.30142178323e-05	0.193286710881	7.65884105937e-05	0.285955555594	4.07243536704e-05	
9.06	4.28212386285e-05	0.193281052408	7.62397887678e-05	0.28593974278	4.05448794643e-05	
9.08	4.26295552227e-05	0.193275419458	7.58935419289e-05	0.2859240023	4.03663596437e-05	
9.1	4.24391560398e-05	0.193269811858	7.55496485525e-05	0.285908333657	4.01887489376e-05	
9.12	4.22500296333e-05	0.193264229437	7.52080873574e-05	0.285892736362	4.00119948357e-05	
9.14	4.20621646835e-05	0.193258672026	7.48688373024e-05	0.285877209927	3.98360357347e-05	
9.16	4.18755499968e-05	0.193253139457	7.45318775832e-05	0.285861753872	3.96607985321e-05	
9.18	4.16901745031e-05	0.193247631564	7.4197187629e-05	0.285846367717	3.94861954778e-05	
9.2	4.15060272552e-05	0.193242148183	7.38647470993e-05	0.285831050992	3.93121200146e-05	
9.22	4.13230974255e-05	0.19323668915	7.3534535881e-05	0.285815803226	3.91384412322e-05	
9.24	4.11413743066e-05	0.193231254303	7.32065340857e-05	0.285800623955	3.89649963934e-05	
9.26	4.09608473077e-05	0.193225843483	7.28807220456e-05	0.285785512719	3.87915807549e-05	
9.28	4.07815059542e-05	0.193220456529	7.25570803116e-05	0.28577046906	3.86179335416e-05	
9.3	4.06033398858e-05	0.193215093284	7.22355896505e-05	0.285755492527	3.84437183833e-05	
9.32	4.04263388559e-05	0.193209753593	7.1916231041e-05	0.285740582671	3.82684956804e-05	
9.34	4.02504927281e-05	0.1932044373	7.15989856717e-05	0.285725739048	3.8091683043e-05	
9.36	4.00757914766e-05	0.193199144252	7.12838349387e-05	0.285710961218	3.79124978817e-05	
9.38	3.99022251844e-05	0.193193874296	7.0970760442e-05	0.285696248743	3.77298729564e-05	
9.4	3.97297840414e-05	0.193188627283	7.0659743983e-05	0.285681601192	3.75423305242e-05	
9.42	3.95584583431e-05	0.193183403062	7.03507675627e-05	0.285667018136	3.73477926714e-05	
9.44	3.93882384896e-05	0.193178201486	7.0043813378e-05	0.28565249915	3.71432932967e-05	
9.46	3.92191149842e-05	0.193173022406	6.97388638194e-05	0.285638043811	3.69245405072e-05	
9.48	3.90510784316e-05	0.193167865679	6.94359014691e-05	0.285623651703	3.66852599965e-05	
9.5	3.88841195372e-05	0.193162731159	6.91349090978e-05	0.285609322412	3.6416245278e-05	
9.52	3.8718229105e-05	0.193157618703	6.88358696627e-05	0.285595055527	3.61040931514e-05	
9.54	3.8553398038e-05	0.19315252817	6.8538766305e-05	0.285580850641	3.57297995226e-05	
9.56	3.83896173347e-05	0.193147459417	6.82435823469e-05	0.285566707351	3.52678063095e-05	
9.58	3.82268780894e-05	0.193142412307	6.79503012904e-05	0.285552625258	3.46865405662e-05	
9.6	3.80651714907e-05	0.193137386701	6.76589068142e-05	0.285538603964	3.39512797707e-05	
9.62	3.790448882e-05	0.193132382462	6.73693827712e-05	0.285524643078	3.30287687003e-05	
9.64	3.7744821451e-05	0.193127399452	6.70817131874e-05	0.285510742208	3.18914846201e-05	
9.66	3.75861608473e-05	0.193122437539	6.67958822585e-05	0.28549690097	3.05197234798e-05	
9.68	3.74284985626e-05	0.193117496588	6.65118743482e-05	0.285483118981	2.89014428745e-05	
9.7	3.72718262386e-05	0.193112576466	6.62296739864e-05	0.28546939586	2.70309852458e-05	
9.72	3.71161356048e-05	0.193107677043	6.59492658666e-05	0.285455731231	2.49077739962e-05	
9.74	3.69614184763e-05	0.193102798187	6.56706348434e-05	0.285442124721	2.25356234519e-05	
9.76	3.68076667538e-05	0.19309793977	6.53937659322e-05	0.285428575961	1.99230832664e-05	
9.78	3.66548724217e-05	0.193093101663	6.5118644305e-05	0.285415084582	1.70854730464e-05	
9.8	3.65030275479e-05	0.193088283739	6.48452552901e-05	0.285401650222	1.40503002137e-05	
9.82	3.63521242817e-05	0.193083485873	6.45735843689e-05	0.285388272519	1.08711051415e-05	
9.84	3.62021548536e-05	0.193078707939	6.43036171752e-05	0.285374951116	7.66692815592e-06	
9.86	3.60531115744e-05	0.193073949813	6.4035339492e-05	0.285361685659	4.73984140053e-06	
9.88	3.59049868334e-05	0.193069211372	6.37687372508e-05	0.285348475796	2.63419466351e-06	
9.9	3.5757773098e-05	0.193064492495	6.35037965289e-05	0.285335321177	1.56611155067e-06	
9.92	3.56114629128e-05	0.19305979306	6.32405035483e-05	0.285322221456	1.02796176868e-06	
9.94	3.5466048899e-05	0.193055112949	6.29788446731e-05	0.285309176292	7.21830874392e-07	
9.96	3.53215237518e-05	0.19305045204	6.27188064084e-05	0.285296185344	5.31456415015e-07	
9.98	3.51778802417e-05	0.193045810217	6.24603753982e-05	0.285283248274	4.05375562778e-07	
10.0	3.50351112121e-05	0.193041187364	6.2203538424e-05	0.285270364748	3.17863922447e-07	
