Temperature 	 Sum 	  Maxval 	 R 
364.16	 3.17542e+09	 2387	 0.709879
364.1	 3.17513e+09	 2917	 0.710977
364.04	 3.17534e+09	 2902	 0.709931
364	 3.17572e+09	 2837	 0.709306
363.94	 3.17408e+09	 2645	 0.711547
363.9	 3.17731e+09	 2609	 0.711816
363.84	 3.17615e+09	 2633	 0.709605
363.76	 3.17629e+09	 2840	 0.708554
363.71	 3.1776e+09	 2612	 0.709192
363.66	 3.17744e+09	 2413	 0.709324
363.6	 3.17781e+09	 2747	 0.708708
363.54	 3.17683e+09	 2583	 0.709971
363.5	 3.17619e+09	 2385	 0.709154
363.44	 3.1764e+09	 2580	 0.708598
363.4	 3.17664e+09	 2724	 0.71042
363.34	 3.17649e+09	 2814	 0.710288
363.28	 3.17546e+09	 2363	 0.710375
363.24	 3.17663e+09	 2449	 0.70959
363.18	 3.17498e+09	 2694	 0.709877
363.14	 3.17526e+09	 2488	 0.710335
363.08	 3.17609e+09	 2462	 0.711565
363.02	 3.17584e+09	 2878	 0.710237
362.98	 3.17847e+09	 2535	 0.710763
362.92	 3.17843e+09	 2601	 0.710515
362.88	 3.17711e+09	 2355	 0.711307
362.82	 3.17796e+09	 2701	 0.709877
362.76	 3.17786e+09	 2750	 0.709026
362.72	 3.17848e+09	 2377	 0.70769
362.66	 3.17954e+09	 2852	 0.709156
362.62	 3.18019e+09	 2492	 0.710362
362.57	 3.17989e+09	 2513	 0.709554
362.51	 3.17844e+09	 2355	 0.710773
362.47	 3.17927e+09	 2419	 0.710738
362.41	 3.18112e+09	 2830	 0.709489
362.36	 3.17626e+09	 2532	 0.709542
362.31	 3.17802e+09	 2544	 0.710527
362.25	 3.17892e+09	 2410	 0.710742
362.21	 3.17869e+09	 2476	 0.708672
362.15	 3.17832e+09	 2399	 0.709745
362.11	 3.17761e+09	 2552	 0.709299
362.06	 3.17865e+09	 2572	 0.710693
362	 3.17793e+09	 2511	 0.709428
361.59	 3.17759e+09	 2291	 0.711386
361.54	 3.18131e+09	 2369	 0.708406
361.49	 3.18117e+09	 2353	 0.708318
361.44	 3.18128e+09	 2395	 0.709228
361.4	 3.17909e+09	 2717	 0.709637
361.34	 3.18003e+09	 2617	 0.708897
361.29	 3.1791e+09	 2781	 0.709291
361.25	 3.17885e+09	 2615	 0.708652
361.19	 3.17944e+09	 4120	 0.707975
361.15	 3.1778e+09	 2138	 0.71085
361.1	 3.17808e+09	 2458	 0.71087
361.04	 3.17772e+09	 2483	 0.710675
361	 3.17944e+09	 2256	 0.708192
360.94	 3.17883e+09	 2634	 0.711175
360.9	 3.17857e+09	 2541	 0.710623
360.85	 3.17807e+09	 2308	 0.710615
360.78	 3.1782e+09	 2335	 0.708583
360.73	 3.17774e+09	 2549	 0.710626
360.68	 3.18058e+09	 2234	 0.709025
360.63	 3.17936e+09	 2662	 0.709354
360.57	 3.17908e+09	 2702	 0.709868
360.52	 3.17846e+09	 2402	 0.708989
360.48	 3.17927e+09	 2519	 0.709505
360.42	 3.17782e+09	 2411	 0.708989
360.37	 3.17502e+09	 2889	 0.710186
360.33	 3.17511e+09	 2292	 0.710879
360.28	 3.17533e+09	 2662	 0.709247
360.24	 3.17441e+09	 2467	 0.710699
360.18	 3.17471e+09	 2309	 0.710526
360.13	 3.17327e+09	 2442	 0.70885
360.09	 3.17339e+09	 2652	 0.710962
360.03	 3.17461e+09	 2353	 0.709405
359.99	 3.17656e+09	 2510	 0.708848
359.94	 3.17501e+09	 2587	 0.710597
359.89	 3.1767e+09	 2299	 0.71188
359.85	 3.1746e+09	 2424	 0.711253
359.79	 3.17587e+09	 2198	 0.710749
359.75	 3.17705e+09	 2312	 0.709969
359.7	 3.18065e+09	 2362	 0.710366
359.65	 3.17931e+09	 2401	 0.709414
359.61	 3.17567e+09	 2630	 0.710339
359.55	 3.17755e+09	 2622	 0.709351
359.51	 3.1763e+09	 2849	 0.708768
359.46	 3.17671e+09	 2649	 0.71102
359.41	 3.17493e+09	 2423	 0.710076
359.37	 3.17389e+09	 2498	 0.71125
359.32	 3.17627e+09	 2485	 0.708581
359.27	 3.17588e+09	 2335	 0.711386
359.22	 3.17647e+09	 2468	 0.709935
359.17	 3.17676e+09	 2378	 0.70911
359.13	 3.17497e+09	 2598	 0.7095
359.08	 3.17516e+09	 2722	 0.709466
359.03	 3.17653e+09	 2771	 0.709748
358.99	 3.17612e+09	 2244	 0.7098
358.94	 3.17746e+09	 2582	 0.709402
358.9	 3.17794e+09	 2379	 0.709464
358.84	 3.1775e+09	 2669	 0.709399
358.79	 3.17841e+09	 2198	 0.713086
358.75	 3.17786e+09	 2356	 0.709342
358.7	 3.1777e+09	 2644	 0.709754
358.66	 3.17641e+09	 2323	 0.710272
358.61	 3.17687e+09	 2483	 0.710408
358.56	 3.17733e+09	 2410	 0.708797
358.52	 3.17823e+09	 2308	 0.70903
358.47	 3.17816e+09	 2373	 0.709695
358.43	 3.17609e+09	 2413	 0.709432
358.38	 3.17464e+09	 2364	 0.709703
358.31	 3.17696e+09	 2574	 0.709404
358.26	 3.17699e+09	 2508	 0.709127
358.21	 3.17591e+09	 2505	 0.709375
358.17	 3.1775e+09	 2625	 0.707468
358.12	 3.1754e+09	 2495	 0.710357
358.08	 3.17579e+09	 2234	 0.709405
358.03	 3.17407e+09	 2170	 0.711289
357.98	 3.1762e+09	 2459	 0.710657
357.94	 3.17651e+09	 2044	 0.710213
357.89	 3.17561e+09	 2604	 0.710913
357.85	 3.17504e+09	 2225	 0.710267
357.8	 3.17422e+09	 2849	 0.710122
357.75	 3.17518e+09	 2465	 0.710928
357.71	 3.17544e+09	 2455	 0.708255
357.66	 3.1761e+09	 2213	 0.709714
357.62	 3.17524e+09	 2311	 0.709899
357.58	 3.17496e+09	 2661	 0.71037
357.52	 3.17503e+09	 2341	 0.709345
357.49	 3.17531e+09	 2527	 0.710254
357.44	 3.1762e+09	 2711	 0.708772
357.4	 3.17641e+09	 2478	 0.709458
357.35	 3.17612e+09	 2621	 0.709487
357.3	 3.17613e+09	 2225	 0.711173
357.26	 3.17565e+09	 2399	 0.708835
357.21	 3.17485e+09	 2479	 0.70867
357.17	 3.17524e+09	 2636	 0.708482
357.12	 3.17478e+09	 4247	 0.709292
357.07	 3.17534e+09	 2393	 0.709949
357.03	 3.1761e+09	 2221	 0.710896
356.98	 3.17831e+09	 2330	 0.709135
356.94	 3.17639e+09	 2509	 0.708447
356.89	 3.17783e+09	 2452	 0.710132
356.84	 3.17866e+09	 2325	 0.709364
356.81	 3.17666e+09	 2512	 0.711355
356.76	 3.17766e+09	 2735	 0.710483
356.72	 3.17888e+09	 2324	 0.708712
356.67	 3.17858e+09	 2457	 0.710489
356.62	 3.17682e+09	 2370	 0.709095
356.58	 3.17617e+09	 2359	 0.711178
356.53	 3.17694e+09	 2289	 0.70939
356.48	 3.17632e+09	 2423	 0.711
356.45	 3.17801e+09	 2317	 0.709336
356.4	 3.17668e+09	 2469	 0.71127
356.36	 3.17651e+09	 2254	 0.708804
356.31	 3.17702e+09	 2443	 0.709319
356.26	 3.17559e+09	 2257	 0.709425
356.23	 3.17659e+09	 2488	 0.709231
356.18	 3.17682e+09	 2599	 0.709583
356.14	 3.17597e+09	 2758	 0.710216
356.09	 3.17604e+09	 2441	 0.708389
356.04	 3.1767e+09	 4680	 0.709852
355.99	 3.17729e+09	 2516	 0.710609
355.94	 3.17771e+09	 2412	 0.709967
355.89	 3.18022e+09	 2384	 0.70906
355.86	 3.17687e+09	 2597	 0.710134
355.81	 3.17763e+09	 2463	 0.710172
355.77	 3.17858e+09	 2487	 0.708701
355.73	 3.17787e+09	 2516	 0.709452
355.68	 3.17693e+09	 2352	 0.710321
355.63	 3.17761e+09	 2466	 0.71137
355.59	 3.17697e+09	 2203	 0.711028
355.56	 3.17786e+09	 2351	 0.709943
355.51	 3.17888e+09	 2503	 0.709726
355.46	 3.17753e+09	 2389	 0.709637
355.42	 3.17781e+09	 2438	 0.709572
355.37	 3.17821e+09	 2445	 0.709988
355.34	 3.17867e+09	 2545	 0.709932
355.29	 3.1786e+09	 2501	 0.709924
355.24	 3.1775e+09	 2430	 0.709743
355.21	 3.17816e+09	 2767	 0.711469
355.16	 3.17641e+09	 2440	 0.709759
355.12	 3.17707e+09	 2472	 0.708376
355.08	 3.17554e+09	 2405	 0.709492
355.03	 3.1771e+09	 2721	 0.709871
354.99	 3.17551e+09	 2516	 0.709946
354.94	 3.17552e+09	 2753	 0.710849
354.91	 3.17642e+09	 2646	 0.709023
354.86	 3.17756e+09	 2218	 0.708452
354.81	 3.17684e+09	 2457	 0.709649
354.78	 3.17626e+09	 2627	 0.708765
354.73	 3.17661e+09	 2447	 0.710188
354.68	 3.17641e+09	 2416	 0.708783
354.65	 3.1742e+09	 2282	 0.71061
354.6	 3.17713e+09	 2598	 0.711317
354.57	 3.17577e+09	 2411	 0.710305
354.52	 3.17557e+09	 2657	 0.708001
354.47	 3.17548e+09	 2461	 0.710842
354.44	 3.17721e+09	 2493	 0.70833
354.39	 3.17663e+09	 2601	 0.710269
354.35	 3.17798e+09	 2606	 0.709444
354.31	 3.17787e+09	 2453	 0.70949
353.97	 3.17775e+09	 2378	 0.708588
353.92	 3.17757e+09	 2383	 0.709069
353.89	 3.17777e+09	 4847	 0.705747
353.84	 3.17735e+09	 2239	 0.710242
353.8	 3.17762e+09	 2764	 0.709346
353.76	 3.17814e+09	 2224	 0.710098
353.71	 3.17725e+09	 2394	 0.709162
353.68	 3.17736e+09	 2595	 0.709492
353.64	 3.17372e+09	 2510	 0.710712
353.59	 3.17322e+09	 2802	 0.711176
353.55	 3.17246e+09	 2633	 0.708957
353.5	 3.17446e+09	 2353	 0.710124
353.45	 3.17652e+09	 4282	 0.708732
353.42	 3.17452e+09	 2894	 0.709673
353.37	 3.17737e+09	 2639	 0.708338
353.33	 3.17647e+09	 2417	 0.709693
353.29	 3.17337e+09	 2583	 0.712227
353.25	 3.17462e+09	 3544	 0.708744
353.21	 3.17166e+09	 2412	 0.71005
353.17	 3.17342e+09	 2497	 0.711443
353.12	 3.17503e+09	 2532	 0.711086
353.09	 3.17511e+09	 2391	 0.709171
353.04	 3.1734e+09	 2210	 0.708767
353.01	 3.17339e+09	 2768	 0.710423
352.96	 3.17445e+09	 2493	 0.709713
352.92	 3.17461e+09	 2595	 0.710484
352.88	 3.17504e+09	 2711	 0.709085
352.84	 3.17799e+09	 2329	 0.708165
352.8	 3.17897e+09	 2529	 0.710637
352.76	 3.18022e+09	 2560	 0.708994
352.71	 3.18067e+09	 2372	 0.709422
352.68	 3.1784e+09	 2500	 0.710232
352.64	 3.17686e+09	 2430	 0.711508
352.6	 3.17549e+09	 2713	 0.709222
352.56	 3.17445e+09	 2427	 0.710306
352.51	 3.17517e+09	 2660	 0.710022
352.48	 3.17423e+09	 2738	 0.710928
352.44	 3.17496e+09	 2301	 0.709002
352.4	 3.17424e+09	 2988	 0.710003
352.36	 3.17489e+09	 2361	 0.710331
352.31	 3.17571e+09	 2429	 0.708642
352.28	 3.17616e+09	 4403	 0.708437
352.24	 3.17515e+09	 2392	 0.70794
352.19	 3.17613e+09	 2413	 0.710418
352.16	 3.17675e+09	 2715	 0.709457
352.11	 3.17612e+09	 2205	 0.709373
352.08	 3.17649e+09	 2441	 0.710917
352.04	 3.17469e+09	 2407	 0.711527
351.99	 3.17476e+09	 2510	 0.709227
351.96	 3.17431e+09	 2583	 0.709768
351.92	 3.17407e+09	 2369	 0.710215
351.88	 3.17423e+09	 2777	 0.709368
351.84	 3.17386e+09	 2808	 0.708912
351.79	 3.17419e+09	 2732	 0.708906
351.76	 3.17448e+09	 2552	 0.709329
351.72	 3.17346e+09	 2618	 0.710438
351.69	 3.17321e+09	 2700	 0.709898
351.64	 3.17399e+09	 2685	 0.709633
351.6	 3.17624e+09	 2564	 0.70926
351.57	 3.17447e+09	 2241	 0.70891
351.52	 3.17587e+09	 2341	 0.710547
351.49	 3.17282e+09	 2760	 0.710749
351.43	 3.17509e+09	 2632	 0.709573
351.39	 3.17507e+09	 2692	 0.709157
351.36	 3.17623e+09	 2320	 0.710963
351.31	 3.17438e+09	 2671	 0.709064
351.27	 3.17624e+09	 2574	 0.709468
351.24	 3.17682e+09	 2455	 0.709916
351.2	 3.17364e+09	 2406	 0.708879
351.16	 3.17323e+09	 2311	 0.709705
351.12	 3.17526e+09	 2441	 0.709556
351.08	 3.17681e+09	 3190	 0.710553
351.05	 3.17872e+09	 2390	 0.709001
351	 3.17847e+09	 2407	 0.709706
350.97	 3.1777e+09	 2636	 0.710016
350.93	 3.17882e+09	 2411	 0.709968
350.89	 3.17679e+09	 2665	 0.710335
350.85	 3.17701e+09	 2357	 0.709769
350.81	 3.1774e+09	 2287	 0.708012
350.78	 3.17705e+09	 2429	 0.708079
350.74	 3.17756e+09	 2360	 0.71002
350.69	 3.17796e+09	 2486	 0.708901
350.66	 3.17692e+09	 2301	 0.710822
350.62	 3.17837e+09	 2425	 0.711903
350.58	 3.17904e+09	 2691	 0.710071
350.54	 3.17939e+09	 2572	 0.709303
350.5	 3.1783e+09	 2758	 0.708968
350.47	 3.17789e+09	 2609	 0.70974
350.43	 3.177e+09	 2434	 0.711287
350.39	 3.17773e+09	 2640	 0.709856
350.35	 3.17715e+09	 2680	 0.708746
350.31	 3.17797e+09	 2183	 0.710153
350.28	 3.17762e+09	 2581	 0.708698
350.24	 3.17668e+09	 2801	 0.709138
350.2	 3.17633e+09	 2487	 0.70935
350.17	 3.17463e+09	 2371	 0.709964
350.12	 3.17597e+09	 2450	 0.708961
350.09	 3.177e+09	 2390	 0.708743
350.05	 3.17969e+09	 2507	 0.710772
350.01	 3.17977e+09	 2531	 0.708775
349.98	 3.17861e+09	 2467	 0.708848
349.94	 3.17874e+09	 2490	 0.709647
349.9	 3.17776e+09	 2569	 0.710827
349.86	 3.17712e+09	 2434	 0.70991
349.82	 3.17723e+09	 2742	 0.709342
349.79	 3.17636e+09	 2349	 0.709772
349.75	 3.17675e+09	 2661	 0.711383
349.72	 3.17847e+09	 2673	 0.709124
349.68	 3.17745e+09	 2743	 0.707868
349.63	 3.17841e+09	 2405	 0.710045
349.6	 3.17901e+09	 2347	 0.708609
349.56	 3.17704e+09	 2288	 0.708798
349.53	 3.17529e+09	 2280	 0.707082
349.47	 3.17827e+09	 2286	 0.70925
349.44	 3.17813e+09	 2418	 0.707386
349.4	 3.17987e+09	 2450	 0.709078
349.37	 3.1782e+09	 2371	 0.707712
349.33	 3.17897e+09	 2481	 0.708288
349.28	 3.17855e+09	 2567	 0.708963
349.26	 3.17691e+09	 2446	 0.709079
349.21	 3.17987e+09	 2596	 0.708984
349.18	 3.17844e+09	 2355	 0.708861
349.14	 3.17874e+09	 2268	 0.710444
349.1	 3.1782e+09	 2394	 0.708465
349.07	 3.17875e+09	 2346	 0.709743
349.03	 3.17902e+09	 2465	 0.708746
349	 3.17864e+09	 2394	 0.707826
348.96	 3.17848e+09	 11158	 0.702866
348.92	 3.17759e+09	 2295	 0.708874
348.89	 3.17831e+09	 2517	 0.709821
348.85	 3.17712e+09	 3667	 0.708952
348.82	 3.17803e+09	 2375	 0.708824
348.78	 3.17729e+09	 2577	 0.708336
348.74	 3.17796e+09	 2658	 0.708816
348.71	 3.17762e+09	 2298	 0.707571
348.67	 3.1785e+09	 2407	 0.709707
348.64	 3.17716e+09	 2451	 0.709398
348.6	 3.17596e+09	 2393	 0.710146
348.56	 3.1777e+09	 2495	 0.706746
348.53	 3.17824e+09	 2350	 0.709528
348.49	 3.17948e+09	 2613	 0.710076
348.46	 3.17769e+09	 2515	 0.709163
348.42	 3.17865e+09	 2315	 0.709308
348.38	 3.17725e+09	 2419	 0.707586
348.35	 3.17623e+09	 2617	 0.707605
348.31	 3.17719e+09	 2294	 0.709804
348.27	 3.17659e+09	 2643	 0.708066
348.24	 3.17667e+09	 2791	 0.708703
348.2	 3.17829e+09	 2272	 0.708735
348.17	 3.17756e+09	 2161	 0.709636
348.13	 3.17668e+09	 2495	 0.709451
348.09	 3.17815e+09	 2622	 0.709034
348.06	 3.17657e+09	 2514	 0.709051
348.02	 3.17569e+09	 2376	 0.709396
347.99	 3.17498e+09	 2367	 0.709472
347.95	 3.17536e+09	 2423	 0.708963
347.91	 3.17458e+09	 2595	 0.708938
347.88	 3.17521e+09	 2374	 0.709662
347.58	 3.17645e+09	 2265	 0.709318
347.55	 3.17871e+09	 2679	 0.706372
347.51	 3.17927e+09	 2581	 0.707036
347.47	 3.17732e+09	 2605	 0.70817
347.44	 3.17721e+09	 2584	 0.707833
347.4	 3.17724e+09	 2359	 0.708163
347.35	 3.1771e+09	 2519	 0.710592
347.33	 3.17869e+09	 2672	 0.707625
347.29	 3.17791e+09	 2469	 0.7088
347.25	 3.17767e+09	 2456	 0.709051
347.22	 3.17773e+09	 2204	 0.709484
347.18	 3.17864e+09	 2453	 0.708722
347.15	 3.17803e+09	 2368	 0.709756
347.11	 3.17925e+09	 2325	 0.70794
347.07	 3.17771e+09	 2355	 0.710575
347.05	 3.17679e+09	 2275	 0.70766
347.01	 3.17785e+09	 2425	 0.70901
346.98	 3.17947e+09	 2734	 0.709117
346.94	 3.17662e+09	 25291	 0.644038
346.9	 3.17569e+09	 2378	 0.710639
346.87	 3.17691e+09	 2352	 0.70915
346.83	 3.17766e+09	 2199	 0.708366
346.81	 3.17643e+09	 2377	 0.707856
346.77	 3.17812e+09	 2421	 0.708889
346.73	 3.17796e+09	 2391	 0.707771
346.7	 3.1768e+09	 2440	 0.709299
346.66	 3.1759e+09	 2606	 0.709638
346.63	 3.1775e+09	 2701	 0.709543
346.6	 3.17815e+09	 2252	 0.708998
346.56	 3.17685e+09	 2494	 0.710572
346.53	 3.17651e+09	 2308	 0.707957
346.49	 3.17643e+09	 5254	 0.707711
346.46	 3.17512e+09	 2396	 0.707851
346.43	 3.17589e+09	 2422	 0.709136
346.39	 3.17728e+09	 2148	 0.709838
346.36	 3.1757e+09	 2335	 0.709092
346.32	 3.17582e+09	 3345	 0.708937
346.29	 3.17446e+09	 2584	 0.709328
346.26	 3.17602e+09	 2455	 0.70776
346.22	 3.17493e+09	 2473	 0.7094
346.19	 3.17507e+09	 2362	 0.708934
346.15	 3.17544e+09	 2551	 0.709406
346.13	 3.17625e+09	 2513	 0.710304
346.09	 3.17498e+09	 2723	 0.709183
346.05	 3.17432e+09	 2586	 0.7081
346.02	 3.17347e+09	 2360	 0.709889
345.99	 3.17498e+09	 2333	 0.708568
345.96	 3.172e+09	 2464	 0.70905
345.92	 3.17228e+09	 2412	 0.708894
345.88	 3.17433e+09	 2432	 0.70796
345.86	 3.17363e+09	 2456	 0.708924
345.82	 3.17484e+09	 5549	 0.709779
345.78	 3.17481e+09	 2515	 0.708073
345.75	 3.17462e+09	 2507	 0.70852
345.72	 3.17426e+09	 2969	 0.709173
345.69	 3.17305e+09	 2327	 0.709016
345.65	 3.17337e+09	 2305	 0.709436
345.6	 3.17567e+09	 2513	 0.709698
345.57	 3.17712e+09	 2551	 0.708995
345.53	 3.17842e+09	 2526	 0.709994
345.51	 3.1751e+09	 2256	 0.707498
345.47	 3.17681e+09	 2501	 0.707932
345.44	 3.17836e+09	 2386	 0.710461
345.4	 3.17751e+09	 2515	 0.707661
345.37	 3.17819e+09	 5218	 0.705557
345.34	 3.17869e+09	 2194	 0.710428
345.3	 3.17789e+09	 2660	 0.709971
345.28	 3.1778e+09	 2583	 0.709025
345.24	 3.17835e+09	 2205	 0.708425
345.2	 3.17884e+09	 2323	 0.709751
345.17	 3.17595e+09	 2687	 0.707768
345.14	 3.17602e+09	 2552	 0.708884
345.11	 3.1759e+09	 2396	 0.708367
345.08	 3.17534e+09	 2363	 0.708215
345.04	 3.17424e+09	 2304	 0.709905
345.01	 3.1723e+09	 2553	 0.708096
344.97	 3.17241e+09	 2361	 0.709725
344.95	 3.17263e+09	 2592	 0.709282
344.91	 3.17504e+09	 2441	 0.709088
344.88	 3.17534e+09	 2385	 0.709943
344.85	 3.17464e+09	 2355	 0.707451
344.81	 3.17366e+09	 2432	 0.710099
344.78	 3.17455e+09	 2795	 0.708629
344.75	 3.17472e+09	 2436	 0.710601
344.72	 3.17339e+09	 2409	 0.70846
344.69	 3.17494e+09	 2487	 0.708358
344.65	 3.17341e+09	 2225	 0.709448
344.62	 3.17498e+09	 2546	 0.709728
344.59	 3.17524e+09	 2350	 0.710259
344.55	 3.17614e+09	 2225	 0.710311
344.53	 3.17569e+09	 2589	 0.709017
344.49	 3.17529e+09	 2347	 0.709157
344.45	 3.17171e+09	 2558	 0.709988
344.43	 3.17311e+09	 2162	 0.710423
344.39	 3.17266e+09	 2709	 0.708917
344.37	 3.17419e+09	 2481	 0.708934
344.33	 3.17408e+09	 2647	 0.710005
344.29	 3.17212e+09	 2358	 0.709072
344.27	 3.17304e+09	 2435	 0.709909
344.23	 3.17247e+09	 2367	 0.709537
344.21	 3.17477e+09	 2586	 0.707639
344.17	 3.17467e+09	 2418	 0.708901
344.14	 3.17421e+09	 2278	 0.710126
344.11	 3.17511e+09	 2246	 0.709733
344.07	 3.17486e+09	 2405	 0.708905
344.05	 3.17721e+09	 2385	 0.710907
344.01	 3.17686e+09	 2514	 0.709188
343.98	 3.17652e+09	 2501	 0.708912
343.93	 3.17641e+09	 2253	 0.7092
343.91	 3.17563e+09	 2390	 0.710877
343.87	 3.17608e+09	 2439	 0.709824
343.85	 3.17674e+09	 2399	 0.710027
343.81	 3.17743e+09	 2484	 0.708332
343.78	 3.17594e+09	 2251	 0.710553
343.75	 3.1764e+09	 2749	 0.708041
343.72	 3.17524e+09	 2446	 0.707256
343.69	 3.17354e+09	 2263	 0.71082
343.65	 3.17437e+09	 2213	 0.710649
343.62	 3.1738e+09	 2551	 0.710181
343.59	 3.17644e+09	 2222	 0.710127
343.56	 3.17749e+09	 2628	 0.709747
343.53	 3.17576e+09	 2276	 0.708972
343.5	 3.17527e+09	 2417	 0.710159
343.46	 3.17634e+09	 2226	 0.708921
343.44	 3.17576e+09	 2527	 0.709423
343.4	 3.17486e+09	 2375	 0.708655
343.38	 3.17485e+09	 2417	 0.709989
343.34	 3.17619e+09	 2590	 0.709554
343.31	 3.17686e+09	 2217	 0.709563
343.28	 3.17811e+09	 2510	 0.70782
343.25	 3.17635e+09	 2320	 0.710502
343.22	 3.17551e+09	 2322	 0.709443
343.19	 3.17578e+09	 4267	 0.707285
343.15	 3.17344e+09	 2497	 0.709719
343.13	 3.17507e+09	 2369	 0.708832
343.09	 3.17519e+09	 2451	 0.70881
343.06	 3.17671e+09	 2416	 0.708336
343.03	 3.17591e+09	 2772	 0.706865
343	 3.17653e+09	 2179	 0.708388
342.97	 3.17427e+09	 2143	 0.708817
342.94	 3.17463e+09	 2456	 0.708596
342.91	 3.17485e+09	 2443	 0.707926
342.88	 3.17598e+09	 2818	 0.710251
342.85	 3.17494e+09	 2334	 0.707282
342.82	 3.17454e+09	 2388	 0.708922
342.79	 3.17613e+09	 2400	 0.709204
342.75	 3.17519e+09	 2243	 0.708475
342.73	 3.17531e+09	 2553	 0.709578
342.69	 3.17458e+09	 2363	 0.709635
342.67	 3.17525e+09	 2372	 0.710513
342.63	 3.17564e+09	 2570	 0.709987
342.6	 3.17723e+09	 2305	 0.708027
342.58	 3.17832e+09	 2331	 0.709612
342.54	 3.17721e+09	 2312	 0.708742
342.52	 3.17738e+09	 2641	 0.708807
342.48	 3.17659e+09	 2196	 0.709519
342.45	 3.17639e+09	 2448	 0.708693
342.42	 3.17686e+09	 2472	 0.710611
342.17	 3.17812e+09	 2291	 0.709853
342.13	 3.17856e+09	 2505	 0.70608
342.11	 3.17711e+09	 2591	 0.708058
342.07	 3.17738e+09	 2761	 0.708438
342.05	 3.17653e+09	 2455	 0.710461
342.02	 3.17653e+09	 2382	 0.709033
341.98	 3.17706e+09	 2450	 0.708608
341.96	 3.17717e+09	 2567	 0.708356
341.93	 3.17702e+09	 2857	 0.709186
341.9	 3.1761e+09	 2376	 0.709481
341.87	 3.17782e+09	 2736	 0.709093
341.84	 3.178e+09	 2388	 0.708096
341.81	 3.17815e+09	 2595	 0.708066
341.78	 3.17755e+09	 2365	 0.708946
341.75	 3.17689e+09	 2753	 0.70973
341.72	 3.17737e+09	 2320	 0.709757
341.69	 3.17613e+09	 2520	 0.708581
341.67	 3.17729e+09	 2667	 0.70821
341.66	 3.17593e+09	 2358	 0.708933
341.67	 3.1775e+09	 3886	 0.707595
341.75	 3.17602e+09	 2633	 0.708828
341.93	 3.17614e+09	 2840	 0.708305
342.13	 3.17681e+09	 2647	 0.708377
342.52	 3.17648e+09	 2397	 0.708766
342.9	 3.17525e+09	 2609	 0.707688
343.48	 3.17566e+09	 2352	 0.710301
344.11	 3.17785e+09	 2416	 0.708513
344.59	 3.17649e+09	 2462	 0.709026
345.18	 3.17734e+09	 2504	 0.709886
345.58	 3.17428e+09	 2449	 0.710468
346.05	 3.17568e+09	 2530	 0.708704
346.43	 3.17385e+09	 2291	 0.710149
346.68	 3.17591e+09	 2543	 0.709844
346.97	 3.17498e+09	 2605	 0.708213
347.17	 3.17544e+09	 2373	 0.708442
347.45	 3.17479e+09	 2541	 0.709067
347.74	 3.17582e+09	 2634	 0.707886
347.97	 3.17616e+09	 2452	 0.708433
348.32	 3.17619e+09	 2749	 0.710154
348.71	 3.17565e+09	 2466	 0.708203
349.01	 3.17502e+09	 2681	 0.708752
349.43	 3.17738e+09	 2719	 0.710472
349.75	 3.17665e+09	 2328	 0.709975
350.17	 3.17664e+09	 2623	 0.708686
350.57	 3.17626e+09	 2464	 0.708605
350.86	 3.17564e+09	 2377	 0.70748
351.22	 3.17777e+09	 2591	 0.706802
351.48	 3.17929e+09	 6270	 0.705938
351.81	 3.17821e+09	 2629	 0.706282
352.12	 3.17744e+09	 2440	 0.708034
352.36	 3.17781e+09	 2561	 0.708827
352.68	 3.17822e+09	 2767	 0.70781
353.08	 3.17687e+09	 2367	 0.708426
353.33	 3.17704e+09	 2183	 0.708265
353.67	 3.17613e+09	 3047	 0.708979
353.94	 3.17617e+09	 2607	 0.708732
354.29	 3.17585e+09	 2888	 0.708676
354.65	 3.17307e+09	 2664	 0.708676
354.92	 3.17082e+09	 2927	 0.708715
355.28	 3.17026e+09	 2643	 0.708158
355.53	 3.17166e+09	 2573	 0.711662
355.88	 3.1724e+09	 2249	 0.708431
356.21	 3.17264e+09	 2399	 0.708423
356.46	 3.17314e+09	 2545	 0.709813
356.79	 3.17453e+09	 2643	 0.709257
357.04	 3.17594e+09	 2550	 0.709574
357.36	 3.17449e+09	 2579	 0.707984
357.69	 3.17386e+09	 2989	 0.709299
357.94	 3.17157e+09	 2634	 0.708957
358.27	 3.17382e+09	 2631	 0.708159
358.52	 3.17359e+09	 3985	 0.707395
358.85	 3.17581e+09	 2594	 0.7093
359.2	 3.17598e+09	 2688	 0.708703
359.45	 3.17484e+09	 2720	 0.707977
359.79	 3.17635e+09	 6064	 0.707492
360.04	 3.17598e+09	 2626	 0.709547
360.38	 3.17607e+09	 2310	 0.710662
360.72	 3.17504e+09	 2631	 0.708704
360.97	 3.17356e+09	 2657	 0.707796
361.3	 3.17581e+09	 2700	 0.708819
361.63	 3.17437e+09	 2454	 0.709912
361.88	 3.17456e+09	 2612	 0.70854
362.21	 3.17479e+09	 3616	 0.708389
362.46	 3.17608e+09	 2547	 0.708732
362.79	 3.17635e+09	 2761	 0.709144
363.12	 3.17493e+09	 2533	 0.710932
363.37	 3.17485e+09	 2858	 0.709294
363.71	 3.17439e+09	 2687	 0.709262
363.96	 3.17302e+09	 2419	 0.709482
364.29	 3.17562e+09	 2414	 0.710169
364.63	 3.17401e+09	 2515	 0.709668
364.88	 3.17455e+09	 2659	 0.709995
