Temperature 	 Sum 	  Maxval 	 R 
399.33	 3.17738e+09	 2753	 0.730592
399.24	 3.17598e+09	 2956	 0.733794
399.13	 3.17472e+09	 2613	 0.729405
399.01	 3.17359e+09	 2936	 0.732324
398.92	 3.17219e+09	 2567	 0.734263
398.81	 3.17113e+09	 2548	 0.73142
398.72	 3.17561e+09	 3009	 0.732289
398.6	 3.17472e+09	 2638	 0.732378
398.49	 3.17477e+09	 2597	 0.732727
398.41	 3.17556e+09	 2848	 0.735634
398.29	 3.17442e+09	 2803	 0.733104
398.21	 3.17382e+09	 2818	 0.733318
398.09	 3.1751e+09	 2949	 0.734951
397.98	 3.17559e+09	 2768	 0.734305
397.89	 3.176e+09	 2993	 0.735289
397.05	 3.17554e+09	 2878	 0.736189
396.97	 3.17571e+09	 3158	 0.734987
396.86	 3.17552e+09	 2956	 0.734511
396.77	 3.1754e+09	 2878	 0.734973
396.66	 3.175e+09	 2719	 0.736588
396.55	 3.17418e+09	 3086	 0.736035
396.47	 3.17501e+09	 2968	 0.735674
396.36	 3.1754e+09	 3188	 0.737442
396.28	 3.17579e+09	 3124	 0.736985
396.17	 3.1781e+09	 2912	 0.738003
396.05	 3.17561e+09	 3139	 0.73575
395.97	 3.17572e+09	 2673	 0.735389
395.86	 3.17284e+09	 2625	 0.736657
395.78	 3.17295e+09	 2896	 0.735987
395.67	 3.17179e+09	 3235	 0.738335
395.56	 3.17103e+09	 2888	 0.738477
395.48	 3.17347e+09	 2766	 0.737327
395.37	 3.17443e+09	 2823	 0.737407
395.29	 3.17127e+09	 2982	 0.73824
395.18	 3.17041e+09	 2831	 0.737667
395.08	 3.17349e+09	 3422	 0.739475
394.99	 3.17327e+09	 3038	 0.737094
394.89	 3.17503e+09	 2726	 0.73709
394.81	 3.17388e+09	 2799	 0.738083
394.7	 3.17376e+09	 3138	 0.738323
394.59	 3.1742e+09	 2968	 0.737357
394.51	 3.17476e+09	 3205	 0.739705
394.4	 3.17146e+09	 2591	 0.737138
394.33	 3.17243e+09	 2751	 0.737951
394.16	 3.1707e+09	 3056	 0.738278
394.09	 3.17139e+09	 3117	 0.738142
393.98	 3.17043e+09	 2827	 0.737881
393.9	 3.16974e+09	 3305	 0.736818
393.79	 3.17099e+09	 2887	 0.738338
393.69	 3.17011e+09	 2980	 0.737906
393.61	 3.17165e+09	 2922	 0.738268
393.5	 3.17275e+09	 2522	 0.738674
393.43	 3.17048e+09	 2934	 0.739496
393.32	 3.17047e+09	 3239	 0.738423
393.22	 3.17061e+09	 2843	 0.73962
393.14	 3.17208e+09	 2907	 0.738235
393.03	 3.17382e+09	 4871	 0.737558
392.96	 3.17157e+09	 2709	 0.740448
392.85	 3.17153e+09	 3219	 0.740076
392.75	 3.16956e+09	 3008	 0.739252
392.67	 3.17197e+09	 2814	 0.738588
392.57	 3.17097e+09	 2735	 0.740055
392.49	 3.17192e+09	 2567	 0.739469
392.39	 3.17284e+09	 2900	 0.737316
392.29	 3.1755e+09	 2978	 0.738388
392.21	 3.17404e+09	 2878	 0.740401
392.1	 3.17316e+09	 2595	 0.738048
392.02	 3.17471e+09	 2915	 0.738609
391.92	 3.17284e+09	 3043	 0.739431
391.82	 3.17329e+09	 2526	 0.739131
391.74	 3.17375e+09	 2662	 0.74104
391.64	 3.1725e+09	 2653	 0.739916
391.57	 3.1744e+09	 3132	 0.740102
391.47	 3.17324e+09	 2891	 0.738693
391.37	 3.17348e+09	 2556	 0.739729
391.29	 3.17038e+09	 2985	 0.738767
391.19	 3.17073e+09	 2772	 0.739379
391.11	 3.17175e+09	 2858	 0.739567
391.01	 3.17286e+09	 2459	 0.738782
390.91	 3.17133e+09	 2800	 0.740943
390.84	 3.17061e+09	 3003	 0.740033
390.74	 3.17067e+09	 2758	 0.738849
390.66	 3.1722e+09	 2698	 0.739938
390.56	 3.17417e+09	 2690	 0.740266
390.46	 3.17627e+09	 2569	 0.739891
390.39	 3.17411e+09	 2761	 0.740601
390.29	 3.17419e+09	 2496	 0.738722
390.19	 3.17177e+09	 2753	 0.738641
390.11	 3.17444e+09	 3015	 0.738927
390.01	 3.1739e+09	 2590	 0.74045
389.94	 3.17252e+09	 2661	 0.739129
389.84	 3.17402e+09	 2323	 0.740143
389.74	 3.17501e+09	 2609	 0.739473
389.67	 3.17232e+09	 2759	 0.739122
389.57	 3.17415e+09	 2377	 0.738496
389.45	 3.17277e+09	 2789	 0.739107
389.37	 3.17217e+09	 2702	 0.7396
389.28	 3.17278e+09	 2542	 0.740809
389.21	 3.17404e+09	 2864	 0.740213
389.11	 3.17259e+09	 2400	 0.73876
389.01	 3.1717e+09	 2490	 0.738856
388.94	 3.17183e+09	 2686	 0.73757
388.84	 3.17214e+09	 2504	 0.739861
388.77	 3.16968e+09	 2667	 0.739441
388.67	 3.17126e+09	 3543	 0.741228
388.58	 3.1717e+09	 2244	 0.736591
388.51	 3.17096e+09	 2419	 0.739472
388.41	 3.17129e+09	 2529	 0.741031
388.33	 3.17156e+09	 2718	 0.739206
388.24	 3.17183e+09	 2965	 0.740148
388.14	 3.17265e+09	 2403	 0.738758
388.07	 3.17338e+09	 2549	 0.739181
387.98	 3.17453e+09	 2624	 0.740812
387.9	 3.17321e+09	 2791	 0.740794
387.81	 3.17219e+09	 2418	 0.74061
387.71	 3.17349e+09	 11592	 0.73109
387.64	 3.17323e+09	 2808	 0.739846
387.55	 3.17402e+09	 2443	 0.738648
387.48	 3.17275e+09	 2193	 0.739846
387.38	 3.17225e+09	 2562	 0.738894
387.29	 3.17119e+09	 2265	 0.740344
387.22	 3.17306e+09	 3650	 0.739555
387.12	 3.17033e+09	 2296	 0.739868
387.05	 3.17113e+09	 2557	 0.740849
386.96	 3.17143e+09	 2440	 0.740696
386.87	 3.17024e+09	 2263	 0.740125
386.8	 3.17158e+09	 2930	 0.740579
386.7	 3.17214e+09	 2412	 0.741789
386.61	 3.17423e+09	 2675	 0.739913
386.54	 3.17349e+09	 2284	 0.738856
386.45	 3.17169e+09	 2361	 0.737884
386.38	 3.17234e+09	 2711	 0.739421
386.29	 3.1731e+09	 2408	 0.739554
386.19	 3.17292e+09	 2440	 0.740289
386.12	 3.17152e+09	 2621	 0.740135
